A2_District	gender resp	age	Head_Household	educ	HH women	HH girls	HH men	HH boys	girls_school	boys_school	marital	residency	income	employment	income_source	A15 CFW	A15 Unconditional cash transfer	A15 Water supply	A15 Training	A15 Hygiene education	A15  Improved sanitation	A15 Agricultural support	A15 GBV support	disabled	disabled_HH	received_cash	persone_sick	B1_own_land	B1_AcresOwned	B3 Maize	B3 Beans	B3 Tomatoes	B3 other	B4 Maize_seeds	B4 Beans_seeds	B4 tomatoes_seeds	B4 other_seeds	B5 Maize_source	B5 Beans_Source	B5 tomatoes_source	B5 Other_source	B7 MaizeAcres	B7 Acres Beans	B7 Acres Tomatoes	B7 Acres Other	B8 MaizeEnough	B8 BeansEnough	B8 tomatoEnough	B8 OtherEnough	B9 Maize_fert	B9 Beans_fert	B9 Tom_fert	B9 other_fert	B15 Maize_fert_AVSI	B15 Bean_fert_AVSI	B15 tomatoes_fert_AVSI	B15 Other_fert_AVSI	B19 Modern agricultural practices	B19 Harvesting and post-harvesting handling	B19 Use of agricultural inputs	B19 Fertilizer application	B19 Soil erosion control	B19 Pest management	B19 Other training	B20_AVSI_equip	Equipment received	B25_FishFarm	C1_AVSI_CFW	D1_received_CT	E1_MainsourceWaterDry	E1_MainsourceWaterRainy	E3_Time_Water_Rainy	E4_Time_Water_Dry	E5_liters_per_day	E6_Boreholes_village	dry jan	dry feb	dry mar	dry apr	dry may	dry jun	dry jul	dry aug	dry sep	dry oct	dry nov	dry dec	E7_Water_treatment_kits	E9_sanitation	E10_people_per_toil	E11_latrines_proj	E12_Women_men_sep	E13_School_toil	E14_Toil_solar	latrines_OK	E15 Before preparing meals	E15 Before serving food	E15 Before eating	E15 Before feeding a baby	E15 After cleaning the baby of the feaces	E15 After using the toilet	E15 After handling garbage	E15 After playing with children	E16_Handwahs_why	E17_wash_with_what	E18_used_toil_lasttime	E19_covidTraning	E20 Jerry can	E20 Soap	E20 towel	E20 Underwear	E20 Nail cutter/clipper	E20 Comb	E21_heard_radio_Hygmess	E22_WasteManagement	feedback_text	category	A3_Village	girls_school_%	boys_school_%	gender HHH	age HHH	HH Total	income_per_member
Kismayo	Female	27	No	No education	1	2	1	2	0	0	Married	Host Community	90	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	Yes	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	30	20	70	2	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Pit latrine	18	Yes	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No	No	To be clean	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Bulo Gaduud 	0.0	0.0	Male	31	6	15.0
Kismayo	Female	40	Yes	No education	1	7	1	1	2	0	Divorced	IDP	100	Unemployed	Small scale trade	No	No	No	No	No	No	No	No	No	No	No	No	Yes	2.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	2.0	2.0	2.0	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	15	60	100	0	No	No	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	Yes	No	Yes	No	Yes	Yes	No	Yes	No	Yes	No	No	No	To reduces spread/ transmission of disease	With water and sand	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	0	Hygiene/NFI Kits distribution	Daif	0.2857142857142857	0.0	Female	40	10	10.0
Kismayo	Female	29	No	No education	1	3	1	2	0	1	Married	Host Community	110	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	Yes	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	41	60	2	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	VIP latrine	17	Yes	No	Yes	No	Yes	Yes	No	Yes	Yes	No	No	No	No	To be clean	With water and soap	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Bulo Gaduud 	0.0	0.5	Male	31	7	15.714285714285714
Kismayo	Male	34	Yes	No education	1	2	1	4	0	0	Married	Host Community	80	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	Yes	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	30	28	70	0	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	VIP latrine	18	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	To reduces spread/ transmission of disease	With water and ash	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Haji Weyne	0.0	0.0	Male	34	8	10.0
Kismayo	Male	44	Yes	No education	2	3	1	2	0	0	Married	Host Community	90	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	Yes	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	40	60	1	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Pit latrine	21	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	To be healthy	With water and ash	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Gobweyn	0.0	0.0	Male	44	8	11.25
Kismayo	Male	30	Yes	No education	1	3	1	2	0	0	Married	Host Community	90	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	Yes	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	30	20	70	2	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	VIP latrine	17	Yes	No	No	No	No	No	No	Yes	No	No	No	No	No	To be healthy	With water and ash	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Supply of pesticide and multi vitamins treatments for farm animals	Bulo Gaduud 	0.0	0.0	Male	30	7	12.857142857142858
Kismayo	Male	37	Yes	No education	1	2	1	3	0	0	Married	Host Community	45	Unemployed	Livestock	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	60	100	100	0	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Bush (in the open place)	0	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	To be healthy	Water alone	No	No	No	No	No	No	No	No	Yes	No	The respondent is among beneficiaries who received a donkey and donkey carts	Supply of donkeys with a cart for the transport of agricultural products	Daif	0.0	0.0	Male	37	7	6.428571428571429
Kismayo	Male	31	Yes	No education	1	2	1	3	0	0	Married	Host Community	70	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	30	20	60	0	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	Pit latrine	17	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	To be healthy	Water alone	Yes	Yes	No	No	No	No	No	No	Yes	Yes	0	Tools and fertilizer beneficiary	Yontoy	0.0	0.0	Male	31	7	10.0
Kismayo	Female	25	No	No education	1	2	1	1	0	0	Married	Host Community	80	Unemployed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	Yes	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	40	70	1	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Bush (in the open place)	10	No	No	No	No	No	No	No	Yes	No	No	No	No	No	To be clean	Water alone	No	Yes	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	31	5	16.0
Kismayo	Female	26	No	No education	1	3	1	2	0	0	Married	IDP	80	Unemployed	Casual employment	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	40	70	0	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	Pit latrine	15	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	To reduces spread/ transmission of disease	Water alone	No	No	No	No	No	No	No	No	Yes	No	0	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	33	7	11.428571428571429
Kismayo	Male	45	Yes	No education	2	3	1	2	0	0	Married	Host Community	120	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	20	30	70	0	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Pit latrine	13	No	No	No	No	No	No	No	Yes	No	No	No	No	No	To be healthy	Water alone	No	Yes	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	45	8	15.0
Kismayo	Male	39	Yes	No education	1	3	1	2	0	0	Married	Host Community	100	Unemployed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	25	40	80	0	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Pit latrine	19	No	No	No	No	No	No	No	Yes	No	No	No	No	No	To be healthy	Water alone	No	No	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	39	7	14.285714285714286
Kismayo	Male	33	Yes	No education	1	2	1	1	0	0	Married	Host Community	80	Employed	Land cultivation	No	No	No	No	No	No	No	No	No	No	No	No	No	0.0				0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	No	No	No	No	No	No	0	No	No	No	Public tap/standpipe	Public tap/standpipe	23	34	70	1	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	19	No	No	No	No	No	No	No	Yes	No	No	No	No	No	To be healthy	With water and ash	No	No	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Warkoy	0.0	0.0	Male	33	5	16.0
Kismayo	Male	30	Yes	Some Primary	1	2	1	5	2	3	Married	Host Community	150	Self-employed	Land cultivation	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	2.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	0.5	0.5	0.5	0.0	No	No	No	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1	1	1	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	30	100	3	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	Pit latrine	15	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	No	To reduces spread/ transmission of disease	With water and ash	No	No	No	No	No	No	No	No	No	No	0	Tools and fertilizer beneficiary	Warkoy	1.0	0.6	Male	30	9	16.666666666666668
Kismayo	Male	18	Yes	Some Primary	1	4	0	3	0	0	Married	Host Community	150	Unemployed	Casual employment	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	4.0	Yes	Yes	Yes	0	Improved	Improved	Improved	0	Received from AVSI	Received from AVSI	Received from AVSI	0	1.0	1.0	1.0	0.0	No	No	No	0	Given by relatives/friends	Given by relatives/friends	Given by relatives/friends	0	0	0	0	0	No	No	No	No	No	No	No	Yes	"1. Fork
2. Shovel 
3. Ax
4. Hoe"	No	No	No	Surface water (river, dam, lake, pond, stream, canal, irrigation channels)	Rainwater collection	10	60	100	0	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	Pit latrine	15	No	No	No	No	Yes	Yes	No	Yes	No	No	Yes	No	No	To reduces spread/ transmission of disease	With water and sand	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	0	Tools and fertilizer beneficiary	Kayledheere	0.0	0.0	Male	18	8	18.75
